UserID,UnixTimestamp,Country,Currency,AmountInCents
2899043753,1620111323,DE,EUR,319563
1396292294,1734393282,AU,AUD,421605
9961727676,1511700387,BR,BRL,447732
305713236,1731466863,JP,JPY,612590
7291245680,1615021466,BR,BRL,418690
2735485218,1733370018,UK,GBP,248823
1016320798,1563151068,JP,JPY,243957
6518127437,1735591090,AU,AUD,207153
5010552435,1563439012,UK,GBP,320470
7792497046,1493906638,NL,EUR,747057
2287651068,1622522927,AU,AUD,235710
5538706036,1454903348,NO,NOK,728296
3086111608,1464459263,UK,GBP,831098
538007860,1660701814,JP,JPY,107354
9691468488,1503039677,AU,AUD,28730
4941130279,1632478608,IN,INR,250280
5230428237,1639984354,US,USD,475265
6293506963,1631022648,NO,NOK,732900
3986719432,1723259989,NO,NOK,149106
8623050096,1477859730,UK,GBP,518815
2992742375,1583269402,AU,AUD,472841
3624070279,1481040027,UK,GBP,204191
2684117665,1707514718,CA,CAD,505633
300314935,1484182631,UK,GBP,200720
5056044950,1454385771,US,USD,489642
4058394442,1587259646,CA,CAD,253845
476785619,1732427260,AU,AUD,535681
3513474142,1655708525,UK,GBP,588781
9029059261,1714143828,BR,BRL,35018
6815180436,1607648535,UK,GBP,319899
5232252444,1525485156,US,USD,462794
9241946671,1727754099,BR,BRL,779301
781968949,1466660047,JP,JPY,847503
805847948,1723469984,NL,EUR,574379
8955590656,1566342945,DE,EUR,191975
2350265508,1572173224,NO,NOK,708349
2836958504,1514366889,NL,EUR,68941
9478112910,1557918937,AU,AUD,499003
1748498836,1672721800,US,USD,453012
2300514375,1493857784,IN,INR,21819
9584421486,1641226884,JP,JPY,856106
5980113501,1522281730,US,USD,645108
4063316759,1613027509,AU,AUD,426259
5452612988,1696125142,BR,BRL,644878
5150653039,1545656724,AU,AUD,586698
6099539503,1641751783,JP,JPY,393535
2009087011,1634812400,JP,JPY,492684
6317245886,1651111376,AU,AUD,312924
7170722926,1468936239,CA,CAD,462133
6741725753,1645609141,AU,AUD,668405
6099539503,1520922778,BR,BRL,890245
7404801978,1554924512,BR,BRL,494603
5600098837,1503304181,BR,BRL,11496
5541305699,1490844620,AU,AUD,105667
8180260834,1673361235,JP,JPY,454453
1337623475,1484863994,UK,GBP,484564
3006843307,1660221374,NL,EUR,370803
5702857569,1540452502,NO,NOK,135497
1963869063,1600999316,UK,GBP,286809
2066787608,1683468015,BR,BRL,487893
9358282170,1524925771,AU,AUD,335027
3961978401,1475457352,US,USD,332055
2537722713,1472691733,US,USD,586240
6618219825,1500609416,US,USD,334896
3206536966,1504356248,JP,JPY,484310
9210259516,1552572521,NO,NOK,615530
3102730992,1555683640,NL,EUR,339261
7195404914,1703216179,AU,AUD,137600
9124225353,1489819862,AU,AUD,54809
4475958600,1564350555,CA,CAD,16350
7306502948,1657876260,DE,EUR,800006
2629122911,1676450585,BR,BRL,303351
7174409232,1619476178,IN,INR,818312
4575338260,1608741601,BR,BRL,832224
5794807528,1546581938,CA,CAD,116140
9663804867,1716527666,US,USD,524323
9168708427,1722636453,DE,EUR,759347
5523623754,1471365936,NL,EUR,135719
5404393932,1662919435,NL,EUR,573566
1140987570,1630529879,AU,AUD,67851
504726068,1718172999,NO,NOK,791763
3294180717,1695822930,CA,CAD,72918
1353679747,1640809049,NO,NOK,43942
9201190226,1571773481,IN,INR,259004
7306502948,1553809273,BR,BRL,775442
7041513697,1507525562,NO,NOK,143543
4254098916,1528347264,UK,GBP,240584
8469927774,1609590944,NO,NOK,116804
8835477764,1460088108,DE,EUR,406016
5370132467,1669424045,AU,AUD,536502
4260963323,1539755588,NO,NOK,277902
4346342668,1616709910,UK,GBP,342285
8986284612,1511503278,US,USD,588284
5109331101,1672602454,AU,AUD,639923
7247354720,1577765471,BR,BRL,821689
6245469725,1669975261,DE,EUR,349532
4560571574,1673392536,BR,BRL,515078
6277269539,1618069440,US,USD,367512
3664386032,1493405423,NO,NOK,799683
859590866,1656419521,BR,BRL,855474
4660779941,1512292136,CA,CAD,841021
4585845305,1693207929,NL,EUR,319954
2994359972,1734679465,UK,GBP,326105
7626297977,1574474478,UK,GBP,537412
916370911,1495586117,AU,AUD,709074
6131923914,1654500034,JP,JPY,841306
8904484136,1654349827,AU,AUD,539898
3693505001,1480244159,AU,AUD,446357
3980431687,1588334544,UK,GBP,81132
4394397320,1648136530,DE,EUR,607264
4107796258,1721180527,UK,GBP,408540
1570233148,1668279694,UK,GBP,853912
3465258932,1501366454,NL,EUR,578953
8883193906,1630133893,UK,GBP,391220
3055192697,1512352485,BR,BRL,160882
4660779941,1482673491,DE,EUR,400160
2652839250,1502950084,UK,GBP,667531
8164736173,1596721067,UK,GBP,198423
8615705811,1633629680,JP,JPY,860059
1471601909,1703819297,BR,BRL,617958
7171053522,1577897892,UK,GBP,276142
7183914690,1653049235,CA,CAD,419074
4236917540,1535513851,BR,BRL,610826
5652449141,1637652765,NL,EUR,762726
3899562240,1661268535,NL,EUR,688170
1559340421,1517998280,US,USD,300048
9136487320,1536645890,BR,BRL,805824
525480723,1520278330,US,USD,506726
5819256810,1510120902,BR,BRL,188666
1548745075,1713376975,NO,NOK,357240
3250279083,1648933992,UK,GBP,770362
7026084944,1624494931,UK,GBP,410758
967918869,1668081901,JP,JPY,885758
9911739103,1662505199,JP,JPY,710742
4475958600,1611809121,JP,JPY,608271
3212377795,1535832164,IN,INR,896020
1560005815,1693292515,IN,INR,787225
9054397942,1544750334,UK,GBP,231593
7222439173,1581585950,JP,JPY,191169
6293622910,1727087974,NO,NOK,765892
8278276546,1522514587,CA,CAD,171430
2338489198,1559383422,DE,EUR,33485
6116810008,1530011944,US,USD,134096
3048359807,1598729782,AU,AUD,671433
8902417505,1491694730,NL,EUR,824874
1338122451,1498257706,UK,GBP,32767
8278276546,1696628536,AU,AUD,651791
2938142091,1696556019,JP,JPY,144975
1246153953,1472577531,NL,EUR,493874
2428882320,1592731524,NO,NOK,408560
5088284446,1503793285,NL,EUR,355047
8843707351,1724122149,AU,AUD,627030
5689973946,1643337717,NL,EUR,89579
7508475095,1622429259,CA,CAD,430769
2831795365,1686218853,AU,AUD,199483
5271574081,1498286095,NL,EUR,406152
4664968871,1503663316,NL,EUR,25831
4369633589,1600024826,NO,NOK,110978
4082977826,1466240579,BR,BRL,458691
1334103167,1672531209,NO,NOK,858571
5271574081,1655536470,US,USD,606730
2444454856,1562650103,BR,BRL,584647
4312329752,1503913864,IN,INR,558143
5955018066,1576812537,DE,EUR,270527
8023035956,1521765438,IN,INR,110441
1810777396,1613230394,BR,BRL,840354
5271574081,1712305775,BR,BRL,193006
9336800824,1577442674,UK,GBP,516025
9603695053,1455613834,UK,GBP,741725
2015510530,1634797589,DE,EUR,81988
9831976019,1478105997,BR,BRL,843070
4217006021,1641433078,BR,BRL,846170
2876678674,1684807183,DE,EUR,511664
2791362452,1722137356,CA,CAD,755534
7517949039,1500233364,JP,JPY,861797
5581413166,1583146463,CA,CAD,198684
7054823971,1519293250,NL,EUR,402953
6996798936,1613316735,NO,NOK,676315
836201958,1620029383,CA,CAD,400245
1804639349,1615169386,NL,EUR,553652
9663804867,1621287158,DE,EUR,750431
250452688,1460683860,US,USD,813786
6657799636,1581743663,AU,AUD,67547
6538409104,1561099779,IN,INR,736571
3540387179,1696161743,US,USD,209568
6124432895,1576270969,US,USD,605982
8843707351,1709033367,NL,EUR,92413
9571327900,1711837959,US,USD,311616
1567216869,1513607392,UK,GBP,436011
8012539493,1543214865,AU,AUD,138810
4370508083,1721049315,CA,CAD,851260
5614274433,1652867813,IN,INR,572778
2209058027,1670656099,CA,CAD,660771
1909498292,1556992756,US,USD,827393
7196530991,1588859045,JP,JPY,157498
1510925771,1673894122,AU,AUD,1725
1431279417,1628095982,US,USD,318426
8615705811,1470514427,BR,BRL,76799
7291245680,1530010949,NO,NOK,495720
9310031783,1709403434,US,USD,270825
1721286502,1614344885,NL,EUR,471354
9826173909,1469620107,CA,CAD,505159
5581413166,1608486749,IN,INR,434053
967918869,1575328715,BR,BRL,629826
5184569964,1452572845,NL,EUR,503818
3178732575,1697151517,NL,EUR,168688
2349022094,1577297015,DE,EUR,584221
7532424622,1636613301,DE,EUR,21700
7409662001,1620090911,NL,EUR,609180
5996958652,1548162850,NL,EUR,347225
327881982,1542969617,IN,INR,55162
5737458599,1648176581,UK,GBP,731992
1595132912,1589410898,CA,CAD,513985
2066787608,1459285736,US,USD,249349
578120265,1639922109,CA,CAD,49839
1508904647,1632124083,JP,JPY,446125
8278276546,1524718678,CA,CAD,837968
8687847881,1678259703,IN,INR,120385
882466225,1526439096,NO,NOK,372031
4823393902,1694056132,UK,GBP,245971
3011090979,1512493566,US,USD,194550
9779027901,1592558165,US,USD,77315
5819256810,1463302475,JP,JPY,673726
4638398000,1715895936,AU,AUD,216119
9336800824,1611642187,IN,INR,703197
5474373512,1657730328,NL,EUR,893480
6657799636,1588692924,DE,EUR,432553
8801722375,1669658060,AU,AUD,576061
2994359972,1472981168,BR,BRL,299761
9826173909,1515406914,CA,CAD,487461
2802429929,1565900447,IN,INR,41951
6245469725,1543315350,UK,GBP,554088
7020198772,1682338084,BR,BRL,482824
7590749492,1594452196,US,USD,168399
8164736173,1715502947,DE,EUR,437343
9799645826,1668781068,NO,NOK,29073
7195404914,1464073477,DE,EUR,30591
9112016322,1696846028,IN,INR,855141
5812610363,1531783216,NO,NOK,199459
9310031783,1614510868,IN,INR,383472
7247354720,1543380546,AU,AUD,508638
4916563677,1637293467,JP,JPY,683170
9668765748,1732917451,BR,BRL,298987
9529791185,1566035404,UK,GBP,295468
327881982,1715924976,BR,BRL,174028
7155121736,1537703640,BR,BRL,427503
2711074394,1600530620,IN,INR,363160
3764984298,1722720025,AU,AUD,215406
6905073354,1699513211,UK,GBP,744868
1140987570,1531254298,NO,NOK,434443
975818162,1497116854,JP,JPY,809576
3396823499,1555925600,CA,CAD,113641
4806865116,1646397552,IN,INR,768323
7273542202,1578332084,IN,INR,566889
1471601909,1724768312,UK,GBP,290782
8263390188,1666396600,BR,BRL,44869
8898890358,1521680355,US,USD,569492
2428882320,1557267257,NL,EUR,359440
4413768868,1551066154,US,USD,150608
9494923864,1699955837,US,USD,239298
3189456263,1471230564,AU,AUD,562996
4933150319,1608911812,JP,JPY,635237
6603197246,1496603009,BR,BRL,885459
4126381953,1710107230,US,USD,51119
3102730992,1560951297,UK,GBP,684202
7626297977,1629990616,IN,INR,528221
8572164225,1573541717,CA,CAD,422284
8687847881,1482021676,CA,CAD,878686
1345746477,1479365815,US,USD,771395
1431279417,1501409172,UK,GBP,36911
7830310163,1654175569,BR,BRL,193354
638180847,1500657253,US,USD,506642
1157958720,1592934223,AU,AUD,611958
9131015131,1726508126,AU,AUD,151535
1218990020,1504451076,AU,AUD,605129
5794807528,1638771888,BR,BRL,395734
1983027362,1728197885,NL,EUR,550564
8956410793,1571976277,BR,BRL,356449
8512496080,1471606756,IN,INR,10252
9124225353,1670983947,UK,GBP,504601
5088284446,1610108704,DE,EUR,360266
6053222339,1593312137,US,USD,113273
6385954742,1707626940,US,USD,801901
492287863,1470699590,US,USD,725764
700605856,1705699194,BR,BRL,835227
7508475095,1544799168,IN,INR,615759
6480522619,1605407956,DE,EUR,108598
5634773295,1606085532,NO,NOK,49097
8947651319,1539267545,DE,EUR,471050
6877868383,1468824674,NL,EUR,866551
7088666019,1601897123,NL,EUR,585179
3995245584,1643930540,CA,CAD,885681
2428882320,1541994096,IN,INR,380684
9374553620,1459886940,AU,AUD,44681
9698867934,1594804977,AU,AUD,733716
600105134,1703945218,AU,AUD,496908
708035576,1609198890,IN,INR,585364
4126381953,1663576015,CA,CAD,727465
3812845033,1725669016,AU,AUD,78595
4413768868,1499997926,IN,INR,415996
1870575161,1617971337,AU,AUD,880753
853837707,1542883620,NL,EUR,530597
7291245680,1602361647,IN,INR,579844
5799578990,1734876402,AU,AUD,42064
1521411049,1710686481,UK,GBP,897828
8526610098,1556491338,CA,CAD,344564
9352564693,1588173363,AU,AUD,596838
4717924009,1709892763,BR,BRL,229778
9529791185,1524043666,NO,NOK,414653
7388223731,1589301758,BR,BRL,886154
5167929359,1554874409,CA,CAD,273391
7647496793,1541670989,NO,NOK,381114
2711074394,1576549624,BR,BRL,5560
805847948,1636510446,JP,JPY,830472
6972327397,1495890444,NL,EUR,768364
5819256810,1682875760,NL,EUR,588166
3161885180,1495737436,JP,JPY,457991
1784474616,1704988082,NL,EUR,858545
7413515848,1472682152,IN,INR,379665
9750398576,1505880937,NL,EUR,363567
4575338260,1488126708,US,USD,640035
916370911,1607324877,NO,NOK,614031
1062547266,1666826932,NL,EUR,161883
6741725753,1647285875,JP,JPY,5296
1567216869,1597605453,BR,BRL,833466
4103041799,1496819194,NO,NOK,496886
2024337055,1588116770,AU,AUD,344507
5689973946,1599692358,US,USD,683882
5021443343,1456268461,BR,BRL,618072
981269275,1576724807,NL,EUR,389634
484600563,1701619720,US,USD,490105
9782919593,1666380859,US,USD,384136
5117616500,1520192490,NL,EUR,165424
3308518199,1578705190,NL,EUR,890457
2270987797,1492158941,BR,BRL,206357
9545609495,1549650325,AU,AUD,193320
9750398576,1612470714,JP,JPY,89886
872242705,1652296935,JP,JPY,362287
904358058,1623881722,US,USD,99348
2727449030,1722270062,NO,NOK,180765
4346342668,1674340436,CA,CAD,663868
7316043485,1474258420,NL,EUR,162840
3601195305,1643319404,NO,NOK,188632
3490888297,1646291270,UK,GBP,65701
600691366,1484969436,CA,CAD,331832
8053321849,1624305311,IN,INR,44531
6929265907,1598175955,BR,BRL,166960
8293567582,1575822843,UK,GBP,869920
369428727,1511339317,BR,BRL,268078
2868120408,1579293121,US,USD,10797
2836822711,1679918202,US,USD,76967
3974374916,1548764408,US,USD,730343
9494923864,1463939709,US,USD,690630
9330273987,1649500053,US,USD,274393
9883382196,1662799821,UK,GBP,570478
7533563841,1666008755,IN,INR,426296
7239679084,1609755640,JP,JPY,107068
4062976414,1509990732,BR,BRL,771065
2015510530,1544809612,NO,NOK,592758
2344241730,1650382663,IN,INR,56475
1592442746,1648747837,AU,AUD,756187
8041035950,1578653734,NO,NOK,623046
3972601879,1693248114,CA,CAD,367914
8164736173,1692862638,UK,GBP,437563
781968949,1478400520,AU,AUD,663980
708035576,1558380295,US,USD,735708
9966701112,1566325748,JP,JPY,129438
4082977826,1557583910,US,USD,257857
6603197246,1664213938,DE,EUR,750727
9237263804,1634139284,NO,NOK,40070
3099621114,1692001923,DE,EUR,882368
6975307087,1709012440,AU,AUD,686176
8123519447,1465178790,NL,EUR,210012
5688203437,1463401751,NL,EUR,702789
8807847712,1588385954,IN,INR,202243
5316399769,1718590475,JP,JPY,39396
1396292294,1630703439,NO,NOK,37745
2468020834,1471940743,US,USD,631718
1910860313,1722138908,JP,JPY,247078
2765548381,1499013480,NO,NOK,36758
4650336066,1640675473,BR,BRL,859643
2600798856,1532125170,CA,CAD,439735
7413515848,1512480287,NL,EUR,660623
2485536342,1656113526,CA,CAD,448833
21304263,1520895765,BR,BRL,800623
6096821167,1585797634,US,USD,21819
2152361080,1662318782,CA,CAD,13210
1159885616,1524967320,BR,BRL,453212
8685721411,1675692325,US,USD,141152
4353486921,1544179651,IN,INR,46694
8515918619,1671796379,IN,INR,263522
3379691495,1551594613,JP,JPY,821892
8948111524,1546087823,DE,EUR,855714
4916563677,1648259872,UK,GBP,309218
8263639607,1496243959,UK,GBP,31324
5019310163,1628250977,UK,GBP,777898
6538409104,1521054928,DE,EUR,163888
2600798856,1495087248,DE,EUR,338857
1742919464,1522710516,DE,EUR,626924
9907404236,1563442022,BR,BRL,550018
6464472370,1556560878,NL,EUR,302045
1883329243,1513004669,NL,EUR,394330
7626297977,1526794923,NO,NOK,45522
5117616500,1597648417,UK,GBP,225018
1963869063,1629840724,AU,AUD,517445
2205471022,1605633812,UK,GBP,166610
7830310163,1698192819,NL,EUR,837262
375891645,1582845514,US,USD,284878
6815180436,1698399520,BR,BRL,258637
7891723848,1732114010,BR,BRL,125469
805847948,1486026436,AU,AUD,754517
2938142091,1486840890,CA,CAD,245691
5538706036,1546075438,UK,GBP,337670
8351132728,1547954497,BR,BRL,747869
9501337682,1684387285,IN,INR,384130
8883193906,1598830869,CA,CAD,539398
4190039726,1500172263,US,USD,100873
6377166880,1504883314,NO,NOK,464727
8072008397,1706903133,BR,BRL,741552
9956261964,1687011203,NL,EUR,324858
7099782521,1602892093,AU,AUD,590417
1521411049,1457005480,NO,NOK,256014
21304263,1577332167,NO,NOK,652878
2999220108,1455429582,DE,EUR,196678
2431033766,1676108748,NL,EUR,34352
4440091881,1487072064,DE,EUR,681872
2428882320,1619027970,NL,EUR,362868
840698388,1605312110,DE,EUR,371316
8949209695,1512492040,US,USD,556033
2021139909,1510854731,IN,INR,68128
7847748968,1480343556,BR,BRL,870106
3048359807,1541574317,IN,INR,785429
4923755249,1615569663,CA,CAD,181930
6657799636,1568568750,NO,NOK,363155
4458231159,1479765700,IN,INR,368914
8308602654,1701709129,US,USD,169811
600105134,1470136427,NO,NOK,293018
1366660983,1492385602,NL,EUR,839813
7135467562,1552324304,BR,BRL,169633
8839153815,1553387831,DE,EUR,31877
2938142091,1702228473,US,USD,619382
4923755249,1495844514,DE,EUR,292371
9793748133,1457606145,US,USD,661119
3991042551,1611253530,JP,JPY,61711
3250279083,1548671200,IN,INR,859417
4031139489,1460319799,US,USD,426601
801900339,1498834655,DE,EUR,778245
1697298188,1546365405,UK,GBP,572869
5426942900,1544408080,BR,BRL,309212
5799578990,1621799834,AU,AUD,587696
5370132467,1545153895,BR,BRL,595766
9386348,1660865429,JP,JPY,778809
1704587589,1570174976,AU,AUD,656583
9941550042,1536964569,NO,NOK,750310
6723199743,1693323066,CA,CAD,662129
3961519103,1715976189,CA,CAD,219621
3642019079,1561750893,DE,EUR,585343
3624070279,1467322097,US,USD,419215
4515446762,1691247939,NO,NOK,361497
3575273169,1717404696,UK,GBP,784370
3396823499,1507574758,BR,BRL,115852
6816154249,1592320578,NL,EUR,61770
3280934535,1524231957,CA,CAD,411960
590931468,1636520245,IN,INR,566627
7801777398,1659557084,AU,AUD,479821
3442167694,1611875719,AU,AUD,216342
9698867934,1714577679,BR,BRL,737859
9108225064,1569878796,AU,AUD,790431
1116130981,1597714490,AU,AUD,895438
8906523933,1494095460,US,USD,824449
828086950,1578712152,NL,EUR,597645
3289993018,1544208225,NO,NOK,482832
1462779836,1487609249,AU,AUD,414411
2646569603,1635662879,DE,EUR,342632
3490888297,1594311433,CA,CAD,778108
2526231854,1553731165,JP,JPY,602222
4059535797,1462355747,US,USD,353152
3209035580,1536216067,BR,BRL,718073
3974170372,1585117555,NO,NOK,305425
520756697,1688436903,DE,EUR,212245
1084263999,1692557101,NL,EUR,198345
3398840774,1679933730,US,USD,414789
6035228053,1562109053,US,USD,110077
1501076501,1538899624,UK,GBP,825575
3294180717,1523271390,US,USD,702117
813132238,1549023455,JP,JPY,738183
3714080514,1656569193,BR,BRL,345899
3773828798,1458880209,IN,INR,899424
9779027901,1541437259,NO,NOK,34670
4240784909,1486856583,NO,NOK,257197
4353486921,1562989966,CA,CAD,365415
6030131563,1462921340,IN,INR,646776
6859541975,1673778875,CA,CAD,816363
8053321849,1480068324,US,USD,701123
766352620,1486365076,NL,EUR,514880
6480522619,1535235014,DE,EUR,158795
3133385178,1654071427,JP,JPY,752425
7290678148,1517343251,IN,INR,846911
8523882128,1594821945,US,USD,103294
423591949,1464206868,UK,GBP,55312
6740063076,1734403085,DE,EUR,361513
2282390841,1532213256,BR,BRL,214533
8955590656,1692169413,AU,AUD,787073
9982673322,1564695934,NO,NOK,898882
7547685399,1660825692,NL,EUR,402200
9698867934,1727124222,BR,BRL,848637
8045762573,1551783527,NL,EUR,612225
2688778099,1630517982,AU,AUD,75043
4902813943,1490404813,BR,BRL,883945
4889319097,1597833757,NO,NOK,578547
1721286502,1668655999,DE,EUR,572162
1069122704,1697353721,AU,AUD,841173
8578823104,1585402399,AU,AUD,565009
3714080514,1543929123,NO,NOK,69420
4159255599,1459450510,AU,AUD,553226
2407457857,1710227259,CA,CAD,683275
7306502948,1577364656,NL,EUR,136972
4297136737,1582564104,UK,GBP,749509
2327012919,1502865020,NO,NOK,128954
7247354720,1490785384,JP,JPY,181222
5452762469,1537512601,UK,GBP,94584
740949975,1540284200,DE,EUR,502307
4831288919,1580203834,NO,NOK,446553
1140987570,1593219322,CA,CAD,670569
4154806885,1558814677,BR,BRL,527901
2152361080,1480509994,BR,BRL,172002
2687627856,1658103885,AU,AUD,478082
7593525668,1529670953,NL,EUR,462017
189164151,1466082181,JP,JPY,237680
2905436650,1674251108,DE,EUR,174632
4204107021,1706196957,CA,CAD,642706
2600798856,1704015639,NO,NOK,340576
6293622910,1493605628,US,USD,772178
8226403254,1580746681,UK,GBP,342520
9969880036,1502720029,US,USD,556773
7593525668,1664984309,DE,EUR,379963
5498178441,1714586623,NO,NOK,312970
9831976019,1575184263,UK,GBP,596522
7409662001,1578660675,NO,NOK,288793
814826672,1612058607,JP,JPY,598135
832459920,1592780784,DE,EUR,361308
2816777242,1588295317,IN,INR,215372
5955018066,1676310040,UK,GBP,489228
3899562240,1464389720,NL,EUR,59514
300314935,1503443552,BR,BRL,771031
3008563456,1532507920,NO,NOK,477617
4554785403,1574441338,US,USD,629496
1246153953,1725795912,DE,EUR,568714
617072141,1571806423,AU,AUD,786524
7119102324,1646634626,UK,GBP,724217
8180260834,1588154496,JP,JPY,67570
3189456263,1644388016,JP,JPY,780969
250575919,1544879065,UK,GBP,404944
305713236,1457825305,IN,INR,730255
1721286502,1480349113,BR,BRL,646997
1077476771,1545066635,IN,INR,451351
4459927585,1667985507,NO,NOK,255690
6378757952,1666296456,US,USD,48645
1860638644,1672616381,NO,NOK,80847
245580731,1598854949,NL,EUR,760121
2263601057,1658184945,NL,EUR,742802
7457467958,1532716013,NO,NOK,23205
6335788139,1706710803,IN,INR,741516
3634620714,1637780724,AU,AUD,423930
8361259000,1456616469,UK,GBP,638645
7163567566,1527202653,DE,EUR,689442
3006843307,1492895248,IN,INR,877991
903910173,1693216257,JP,JPY,786652
825969092,1701180127,NO,NOK,505158
6877868383,1647155762,UK,GBP,263150
1721286502,1572289871,CA,CAD,820812
2735485218,1605347936,NL,EUR,268742
9352564693,1633313084,NL,EUR,559361
6256095212,1587286544,CA,CAD,161622
8498616585,1732039782,BR,BRL,55871
3206536966,1648947503,US,USD,794722
1334103167,1649425375,NO,NOK,115562
9938469096,1613132480,DE,EUR,874471
9941550042,1554528328,US,USD,424024
4491658447,1599497759,JP,JPY,104288
9792026019,1659168330,JP,JPY,180783
1363415093,1534447891,BR,BRL,597340
1832056065,1688494475,NO,NOK,36866
9429885666,1664771704,DE,EUR,576131
9603695053,1521292221,IN,INR,817418
8334427201,1646245366,UK,GBP,528346
3440489004,1538909325,IN,INR,800277
2408863302,1498682873,NO,NOK,426299
309766902,1710906103,NO,NOK,590425
1420174948,1533113583,JP,JPY,463611
901651408,1611573171,CA,CAD,63060
4533722077,1608672879,UK,GBP,357944
7801777398,1649663242,NO,NOK,82117
5298977886,1584173211,NO,NOK,418143
1159885616,1692323243,UK,GBP,131601
975544149,1515845335,NO,NOK,824496
6526389681,1678861891,DE,EUR,217432
5021443343,1667660877,DE,EUR,27645
1559340421,1607632053,IN,INR,91826
5261723215,1506916015,UK,GBP,360913
8836490491,1624054868,JP,JPY,147074
7544259454,1730436604,AU,AUD,136679
2600798856,1458491258,NL,EUR,468511
1910860313,1712775283,UK,GBP,650781
1069122704,1451841958,NO,NOK,638056
1175660184,1525642588,NL,EUR,873044
1860638644,1546127091,BR,BRL,48012
5426942900,1581037332,CA,CAD,76463
3352687630,1456355750,IN,INR,332189
9256310526,1472521347,CA,CAD,432554
1946023613,1547603847,BR,BRL,387501
4062976414,1517434135,CA,CAD,815558
9698867934,1518425370,JP,JPY,374407
9433529686,1733560142,IN,INR,445125
740949975,1536379211,BR,BRL,159223
3554725379,1486791645,NL,EUR,417769
5167929359,1639083949,CA,CAD,437772
7440011909,1508243623,UK,GBP,384309
5150653039,1682258233,JP,JPY,182475
1456983796,1470367241,US,USD,765040
5578322209,1501499169,NO,NOK,513153
3004695327,1457102441,JP,JPY,329756
7343861846,1655734905,NL,EUR,179010
967359849,1482816512,AU,AUD,769185
9054397942,1688597437,US,USD,886625
4774244844,1496538778,US,USD,53695
3119042257,1546088884,US,USD,801716
6972327397,1458564601,US,USD,636172
9638804733,1527242790,DE,EUR,532822
1748498836,1688911586,BR,BRL,816314
9982673322,1610591856,NO,NOK,822120
2021139909,1676768932,UK,GBP,237114
501893447,1517325017,NO,NOK,187587
4260963323,1631667665,DE,EUR,882283
1462779836,1715073871,UK,GBP,659266
8226403254,1693629802,US,USD,562767
7171053522,1517679797,IN,INR,874425
4370508083,1728464137,AU,AUD,810529
9252618417,1518578186,CA,CAD,215474
6232742584,1593060782,UK,GBP,341470
4126381953,1671179952,IN,INR,758014
2444454856,1708488329,NL,EUR,863599
6960899010,1568972693,DE,EUR,326537
3704220437,1529712399,NO,NOK,181678
3723776680,1689252921,NL,EUR,457337
9603695053,1476718064,UK,GBP,11038
1149331157,1469921791,BR,BRL,522796
6372227441,1715873749,IN,INR,148125
37883050,1456105255,BR,BRL,828891
8582188017,1713275962,NO,NOK,529686
1808257170,1581239062,UK,GBP,393676
9270954651,1714591872,UK,GBP,251638
2388867358,1608509984,JP,JPY,884356
3644192002,1722600590,BR,BRL,452338
5021443343,1617622304,NL,EUR,238001
7879939860,1585102153,IN,INR,757818
316325670,1453660547,CA,CAD,136670
2727449030,1479787887,NL,EUR,552025
8123519447,1491514346,NO,NOK,688884
7647496793,1705625868,DE,EUR,380879
4442591978,1457855928,DE,EUR,56990
9124225353,1700274730,UK,GBP,293005
8516054634,1723101064,BR,BRL,239051
6063391299,1624230855,AU,AUD,630516
8469927774,1661897637,DE,EUR,115247
6972327397,1546834850,JP,JPY,685500
6657799636,1614067336,BR,BRL,398150
1860638644,1541027169,NL,EUR,96955
4015103375,1518050328,CA,CAD,401739
6096821167,1477091732,NO,NOK,92941
854558113,1676105049,NO,NOK,319969
7517949039,1613249418,IN,INR,839959
1848198518,1685109032,IN,INR,86486
4587919464,1522986633,DE,EUR,204769
6220571797,1592040638,AU,AUD,815081
6960899010,1582148862,DE,EUR,778291
5940092254,1455749214,UK,GBP,287960
1334103167,1558825257,AU,AUD,498317
5774706219,1623588785,AU,AUD,20694
4626440103,1456419817,DE,EUR,137825
4650336066,1593852211,IN,INR,590142
6293506963,1486938500,IN,INR,170628
6195954644,1609536958,IN,INR,385606
3249642509,1569144380,NO,NOK,823966
2740927691,1535550333,NO,NOK,762258
8638169007,1730775461,BR,BRL,448836
374644138,1619888855,CA,CAD,6938
7642394581,1590324636,JP,JPY,875053
1570233148,1586153437,DE,EUR,135764
8534239200,1585128537,DE,EUR,534638
1471601909,1726996947,CA,CAD,507067
7196530991,1585601049,BR,BRL,441554
2735485218,1725744853,US,USD,400200
5021443343,1727599264,IN,INR,627845
5688203437,1515711993,CA,CAD,124503
1206609460,1725369659,BR,BRL,896183
7239679084,1461512575,DE,EUR,459949
3782505543,1672981711,NO,NOK,369110
4729344045,1470823221,NO,NOK,709380
6293506963,1463233950,BR,BRL,875790
5836383136,1721200330,CA,CAD,231623
3026168520,1476766266,JP,JPY,36667
6618400998,1673827795,IN,INR,836272
5246126573,1626922237,IN,INR,568449
360370776,1629297907,UK,GBP,718923
8523882128,1525833378,NL,EUR,110712
4515446762,1735076509,AU,AUD,313180
6463365125,1464712072,DE,EUR,639669
4240784909,1510111334,NO,NOK,664311
4656728868,1662317796,JP,JPY,279314
4554785403,1667209120,JP,JPY,247950
6385954742,1702009836,US,USD,345974
2740927691,1566210780,NO,NOK,378223
